rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,campaign,tce_depth,tce_impact,av_training_set
10965,246115412,2,0.122632876,2905.585117,0.070636537,12,0.042202558,0.01, C
10966,246115412,3,0.143073544,2905.686284,0.082410361,12,0.037095822,0.01, C
10967,246115501,2,37.39591253,2915.668101,2.625598214,12,0.454870812,-0.463519945, C
10968,246115501,3,36.74864805,2915.687577,5.474605672,12,0.149891794,0.555904205, C
10969,246115708,2,36.92334752,2915.682393,1.911956654,12,0.31778334,-0.15389021, C
10970,246115708,3,36.6687919,2915.700871,6.090941874,12,0.220385789,0.648002863, C
10971,246115724,2,0.102197997,2905.608769,0.058866046,12,0.149298691,0.01, C
10972,246115724,3,0.102197997,2905.588329,0.058866046,12,0.142893344,0.01, C
10973,246115724,4,0.102197997,2905.670088,0.058866046,12,0.145446557,0.01, C
10974,246115724,5,0.102197997,2905.629209,0.058866046,12,0.142220276,0.01, C
10975,246115852,2,0.143073529,2905.66586,0.082410353,12,0.080134178,0.01, C
10976,246115852,3,0.102185667,2905.629474,0.058858944,12,0.071611,0.01, C
10977,246115852,4,0.122554354,2905.636596,0.070591308,12,0.056157903,0.01, C
10978,246115852,5,0.10219799,2905.645831,0.058866042,12,0.053120959,0.01, C
10979,246115852,6,0.122632869,2905.585125,0.070636532,12,0.045803666,0.01, C
10980,246115860,2,0.102197997,2905.586365,0.058866046,12,0.013993757,0.01, C
10981,246115933,2,0.142977104,2905.597166,0.082354812,12,0.022046914,0.01, C
10982,246115933,3,0.102185674,2905.67034,0.058858948,12,0.026287562,0.01, C
10983,246115933,4,36.95601773,2915.674318,1.496159664,12,0.068522158,-0.001729618, C
10984,246115933,5,36.54325338,2915.718749,4.23076851,12,0.047252303,0.637661346, C
10985,246116019,2,19.07095463,2915.544494,4.377790932,12,0.037915955,0.95258631, C
10986,246116019,3,26.88099622,2930.677432,3.297885763,12,0.041702241,0.146377636, C
10987,246116048,2,0.10212411,2905.633227,0.058823487,12,0.078413097,0.01, C
10988,246116048,3,0.102197997,2905.649572,0.058866046,12,0.075967938,0.01, C
10989,246116048,4,0.102197997,2905.670011,0.058866046,12,0.076840853,0.01, C
10990,246116048,5,0.10212411,2905.653652,0.058823487,12,0.068049969,0.01, C
10991,246116073,2,0.163502976,2905.730235,0.094177714,12,0.020279716,0.01, C
10992,246116073,3,0.143073529,2905.665861,0.082410353,12,0.023351558,0.01, C
10993,246116073,4,0.163502976,2905.586352,0.094177714,12,0.020141733,0.01, C
10994,246116181,2,39.2310479,2939.531681,5.506304076,12,0.131991119,-0.003890888, C
10995,246116181,3,38.6865717,2939.976641,6.298662467,12,0.096203357,0.002134912, C
10996,246116181,4,37.79501114,2940.87352,19.04736787,12,0.087997348,-0.208645257, C
10997,246116207,2,3.902572658,2907.313685,1.786224961,12,0.038352378,0.443452773, C
10998,246116284,2,0.122538671,2905.677994,0.070582274,12,0.050488063,0.01, C
10999,246116284,3,0.102197997,2905.588342,0.058866046,12,0.047666426,0.01, C
11000,246116284,4,0.102197997,2905.649661,0.058866046,12,0.042384058,0.01, C
11001,246116284,5,0.102197997,2905.629221,0.058866046,12,0.037162343,0.01, C
11002,246116284,6,0.102197997,2905.670078,0.058866046,12,0.030399488,0.01, C
11003,246116978,2,0.102197997,2905.629219,0.058866046,12,0.087116427,0.01, C
11004,246116978,3,0.102197997,2905.58834,0.058866046,12,0.087434872,0.01, C
11005,246116978,4,0.102197997,2905.608779,0.058866046,12,0.085114936,0.01, C
11006,246116978,5,0.102197997,2905.649659,0.058866046,12,0.085757308,0.01, C
11007,246117071,2,30.86793895,2921.716452,1.986648538,12,0.122722054,0.000608916, C
11008,246117177,2,38.22792292,2939.675526,9.098315612,12,0.092322162,0.875992111, C
11009,246117177,3,37.04831533,2940.718099,3.167964878,12,0.072181435,0.59467646, C
11010,246117186,2,0.102197997,2905.629226,0.058866046,12,0.040081856,0.01, C
11011,246117186,3,0.102197997,2905.670105,0.058866046,12,0.033840767,0.01, C
11012,246117186,4,0.102197997,2905.588347,0.058866046,12,0.032902858,0.01, C
11013,246117186,5,0.122632883,2905.692789,0.070636541,12,0.032058734,0.01, C
11014,246117204,2,0.102185667,2905.588614,0.058858944,12,0.250804939,0.01, C
11015,246117204,3,37.39961558,2915.664486,2.970539977,12,0.720624614,0.021846686, C
11016,246117204,4,36.98426956,2915.663464,5.09238205,12,0.41331728,-0.000282453, C
11017,246117272,2,0.122632869,2905.585127,0.070636532,12,0.127471508,0.01, C
11018,246117272,3,0.122554354,2905.636598,0.070591308,12,0.095304049,0.01, C
11019,246117272,4,37.33885881,2915.723351,3.155778387,12,0.190036823,0.003980379, C
11020,246117273,2,0.102197997,2905.649662,0.058866046,12,0.083460566,0.01, C
11021,246117273,3,0.102197997,2905.629222,0.058866046,12,0.079623689,0.01, C
11022,246117273,4,0.102197997,2905.670101,0.058866046,12,0.077878176,0.01, C
11023,246117273,5,0.102197997,2905.588343,0.058866046,12,0.072192208,0.01, C
11024,246117434,2,0.102197997,2905.588342,0.058866046,12,0.251845198,0.01, C
11025,246117434,3,0.102197997,2905.629221,0.058866046,12,0.247802065,0.01, C
11026,246117434,4,0.102197997,2905.6701,0.058866046,12,0.250757914,0.01, C
11027,246117434,5,0.102197997,2905.649661,0.058866046,12,0.231532098,0.01, C
11028,246117483,2,0.10228429,2905.582133,0.058915751,12,0.066744913,0.01, C
11029,246117483,3,0.10228429,2905.663935,0.058915751,12,0.068487201,0.01, C
11030,246117483,4,0.10228429,2905.602565,0.058915751,12,0.067249345,0.01, C
11031,246117483,5,34.09644813,2938.727589,15.17012099,12,0.121900904,-0.0005, C
11032,246117483,6,17.42661183,2920.263169,3.973746952,12,0.130425202,0.503029058, C
11033,246117703,2,0.102197997,2905.629216,0.058866046,12,0.134619092,0.01, C
11034,246117703,3,0.102197997,2905.649656,0.058866046,12,0.137088388,0.01, C
11035,246117703,4,0.102197997,2905.588337,0.058866046,12,0.132373281,0.01, C
11036,246117703,5,0.102197997,2905.670095,0.058866046,12,0.133138475,0.01, C
11037,246117965,2,0.102197997,2905.670079,0.058866046,12,0.105208673,0.01, C
11038,246117965,3,0.102197997,2905.58832,0.058866046,12,0.099900239,0.01, C
11039,246117965,4,0.102197997,2905.60876,0.058866046,12,0.099012624,0.01, C
11040,246117965,5,0.102197997,2905.629199,0.058866046,12,0.098023202,0.01, C
11041,246117965,6,28.88624217,2905.742047,2.171117044,12,0.038225376,-0.516661674, C
11042,246117981,2,0.10212411,2905.633212,0.058823487,12,0.116365992,0.01, C
11043,246117981,3,0.10212411,2905.653637,0.058823487,12,0.114418693,0.01, C
11044,246117981,4,0.10212411,2905.674062,0.058823487,12,0.114923821,0.01, C
11045,246117981,5,0.10212411,2905.592362,0.058823487,12,0.104541573,0.01, C
11046,246117996,2,0.122632876,2905.60555,0.070636537,12,0.059702723,0.01, C
11047,246117996,3,0.143073544,2905.706717,0.082410361,12,0.067261366,0.01, C
11048,246118003,2,0.10219799,2905.584521,0.058866042,12,0.022244912,0.01, C
11049,246118003,3,0.122632869,2905.64645,0.070636532,12,0.024341434,0.01, C
11050,246118126,2,0.102197997,2905.670091,0.058866046,12,0.310064925,0.01, C
11051,246118126,3,0.102197997,2905.608772,0.058866046,12,0.303133995,0.01, C
11052,246118126,4,0.102197997,2905.588333,0.058866046,12,0.29988143,0.01, C
11053,246118126,5,0.102197997,2905.629212,0.058866046,12,0.303552278,0.01, C
11054,246118296,2,0.143073529,2905.665873,0.082410353,12,0.060771124,0.01, C
11055,246118296,3,0.122554354,2905.636609,0.070591308,12,0.046692214,0.01, C
11056,246118296,4,0.102185667,2905.60905,0.058858944,12,0.056356575,0.01, C
11057,246118296,5,0.102185667,2905.629487,0.058858944,12,0.048839123,0.01, C
11058,246118332,2,0.102197997,2905.64963,0.058866046,12,0.336670923,0.01, C
11059,246118332,3,0.102197997,2905.608751,0.058866046,12,0.334790994,0.01, C
11060,246118332,4,0.102197997,2905.588311,0.058866046,12,0.334102775,0.01, C
11061,246118332,5,0.102197997,2905.67007,0.058866046,12,0.332631108,0.01, C
11062,246118357,2,35.68152628,2915.705606,4.855013752,12,0.043305777,-0.000516123, C
11063,246118421,2,0.10219799,2905.643935,0.058866042,12,0.143228734,0.01, C
11064,246118421,3,0.10219799,2905.664374,0.058866042,12,0.138975179,0.01, C
11065,246118421,4,0.102124102,2905.61938,0.058823483,12,0.125922758,0.01, C
11066,246118421,5,0.10219799,2905.623495,0.058866042,12,0.131086834,0.01, C
11067,246118445,2,0.16338791,2905.59587,0.094111436,12,0.564117823,0.01, C
11068,246118445,3,0.102197997,2905.629199,0.058866046,12,0.501532735,0.01, C
11069,246118445,4,0.122538671,2905.616702,0.070582274,12,0.518334983,0.01, C
11070,246118445,5,0.122632883,2905.609371,0.070636541,12,0.531468989,0.01, C
11071,246118445,6,38.95881172,2943.416777,1.523025476,12,1.854250024,-0.000324613, C
11072,246118445,7,0.102197997,2905.608759,0.058866046,12,0.425258986,0.01, C
11073,246118445,8,0.102197997,2905.670078,0.058866046,12,0.389769449,0.01, C
11074,246118445,9,0.102197997,2905.588319,0.058866046,12,0.323055964,0.01, C
11075,246118506,2,0.122632869,2905.585125,0.070636532,12,0.038417597,0.01, C
11076,246118506,3,0.163387761,2905.6419,0.09411135,12,0.02834801,0.01, C
11077,246118552,2,0.102197997,2905.64967,0.058866046,12,0.236780091,0.01, C
11078,246118552,3,0.102197997,2905.588351,0.058866046,12,0.213001117,0.01, C
11079,246118552,4,0.102197997,2905.67011,0.058866046,12,0.172765601,0.01, C
11080,246118552,5,0.102197997,2905.608791,0.058866046,12,0.152916805,0.01, C
11081,246118651,2,0.143073529,2905.665875,0.082410353,12,0.066646234,0.01, C
11082,246118651,3,0.122632869,2905.646458,0.070636532,12,0.060820954,0.01, C
11083,246118651,4,0.102185667,2905.629489,0.058858944,12,0.060194419,0.01, C
11084,246118651,5,0.142977089,2905.617206,0.082354803,12,0.049280944,0.01, C
11085,246118907,2,0.143073529,2905.665874,0.082410353,12,0.108067643,0.01, C
11086,246118907,3,0.10219799,2905.604966,0.058866042,12,0.078321634,0.01, C
11087,246118907,4,0.143073529,2905.625814,0.082410353,12,0.052679887,0.01, C
11088,246118923,2,26.63857694,2908.872612,2.995106935,12,0.0523268,0.302512203, C
11089,246118959,2,0.102185667,2905.670354,0.058858944,12,0.084763445,0.01, C
11090,246118959,3,37.3949855,2915.662341,2.719868758,12,0.372647503,0.987345476, C
11091,246118959,4,37.14389322,2915.662671,6.170296087,12,0.128199038,0.407660186, C
11092,246119277,2,37.76067114,2942.132712,1.117075159,12,0.331582746,0.077071465, C
11093,246119278,2,36.88912231,2941.074657,1.429712011,12,0.212227795,0.026339653, C
11094,246119278,3,0.102197997,2905.670096,0.058866046,12,0.062408087,0.01, C
11095,246119278,4,0.102197997,2905.629217,0.058866046,12,0.054854345,0.01, C
11096,246119278,5,0.102197997,2905.588338,0.058866046,12,0.052887732,0.01, C
11097,246119278,6,38.11894062,2939.838029,5.962278366,12,0.103523146,0.022917163, C
11098,246119440,2,33.17251099,2919.410817,2.156001289,12,0.070529405,-0.023344839, C
11099,246119440,3,33.50430485,2919.387686,5.56898964,12,0.048750564,-0.00036715, C
11100,246119440,4,32.46866968,2919.425258,6.801369212,12,0.111315852,1.013207046, C
11101,246119739,2,0.102197997,2905.629231,0.058866046,12,0.188678618,0.01, C
11102,246119739,3,0.102197997,2905.670111,0.058866046,12,0.174886683,0.01, C
11103,246119739,4,0.102197997,2905.588352,0.058866046,12,0.169542181,0.01, C
11104,246119739,5,0.102197997,2905.608792,0.058866046,12,0.170420183,0.01, C
11105,246119816,2,0.122538671,2905.677987,0.070582274,12,1.129649725,0.01, C
11106,246119816,3,0.102197997,2905.649654,0.058866046,12,0.940533191,0.01, C
11107,246119816,4,0.102197997,2905.629215,0.058866046,12,0.889824157,0.01, C
11108,246119816,5,0.102197997,2905.670094,0.058866046,12,0.880829329,0.01, C
11109,246119816,6,0.102197997,2905.588336,0.058866046,12,0.82589815,0.01, C
11110,246120082,2,37.01605076,2915.712646,2.33744576,12,0.060035487,-0.61058465, C
11111,246120082,3,37.27146685,2915.70501,2.495519574,12,0.053913834,0.042948547, C
11112,246120082,4,36.28008669,2915.696411,1.807873866,12,0.052962396,0.007041467, C
11113,246120124,2,0.102197997,2905.670037,0.058866046,12,0.056569933,0.01, C
11114,246120124,3,0.10212411,2905.674073,0.058823487,12,0.05190979,0.01, C
11115,246120124,4,0.10212411,2905.633223,0.058823487,12,0.047037253,0.01, C
11116,246120124,5,0.102197997,2905.629158,0.058866046,12,0.048617834,0.01, C
11117,246120280,2,0.102197997,2905.608722,0.058866046,12,0.029017349,0.01, C
11118,246120280,3,0.102197997,2905.67004,0.058866046,12,0.027923246,0.01, C
11119,246120280,4,26.3299051,2930.769992,3.49140107,12,0.229396203,-1.061994905, C
11120,246120280,5,0.102197997,2905.629161,0.058866046,12,0.026277938,0.01, C
11121,246120342,2,34.20959838,2917.180426,3.241184328,12,0.129281142,0.574154218, C
11122,246120342,3,33.6997651,2917.24703,1.901753561,12,0.088898425,0.469662432, C
11123,246120405,2,38.48512302,2942.140898,0.517813638,12,0.326055653,-0.593280778, C
11124,246120462,2,0.102197997,2905.608723,0.058866046,12,0.042251417,0.01, C
11125,246120462,3,0.102197997,2905.670041,0.058866046,12,0.039560256,0.01, C
11126,246120462,4,0.102197997,2905.649602,0.058866046,12,0.03923472,0.01, C
11127,246120462,5,0.102197997,2905.629162,0.058866046,12,0.038167492,0.01, C
11128,246120518,2,0.102197997,2905.629226,0.058866046,12,0.130689267,0.01, C
11129,246120518,3,0.102197997,2905.608786,0.058866046,12,0.125059353,0.01, C
11130,246120518,4,0.102197997,2905.649665,0.058866046,12,0.117134147,0.01, C
11131,246120518,5,0.102197997,2905.670105,0.058866046,12,0.108457976,0.01, C
11132,246120518,6,0.102197997,2905.588347,0.058866046,12,0.088254513,0.01, C
11133,246120675,2,0.122538671,2905.616697,0.070582274,12,0.041207598,0.01, C
11134,246120675,3,0.163503125,2905.612226,0.0941778,12,0.031214083,0.01, C
11135,246120675,4,0.16338791,2905.615472,0.094111436,12,0.036923416,0.01, C
11136,246120675,5,0.102111802,2905.659787,0.058816398,12,0.033907698,0.01, C
11137,246120675,6,0.102197997,2905.649633,0.058866046,12,0.03153842,0.01, C
11138,246120675,7,0.122632883,2905.651061,0.070636541,12,0.029360817,0.01, C
11139,246120675,8,0.102197997,2905.608754,0.058866046,12,0.034716728,0.01, C
11140,246120675,9,0.102197997,2905.670073,0.058866046,12,0.03297363,0.01, C
11141,246120768,2,37.4331728,2934.68141,2.234580074,12,0.100836426,0.01, C
11142,246120929,2,0.102197997,2905.629232,0.058866046,12,0.060085684,0.01, C
11143,246120929,3,0.102197997,2905.670111,0.058866046,12,0.053198573,0.01, C
11144,246120929,4,0.102197997,2905.608792,0.058866046,12,0.052073657,0.01, C
11145,246120929,5,0.102197997,2905.588353,0.058866046,12,0.050681305,0.01, C
11146,246120930,2,0.102197997,2905.67004,0.058866046,12,0.301991868,0.01, C
11147,246120930,3,0.102197997,2905.629161,0.058866046,12,0.286006391,0.01, C
11148,246120930,4,0.102197997,2905.608722,0.058866046,12,0.280766487,0.01, C
11149,246120930,5,0.102197997,2905.649601,0.058866046,12,0.282259267,0.01, C
11150,246121005,2,2.208897348,2906.771184,0.495201699,12,0.059388372,-0.000475292, C
11151,246121005,3,1.952582641,2907.331085,4.178344715,12,0.018771993,0.184480886, C
11152,246121354,2,0.102197997,2905.629173,0.058866046,12,0.383982209,0.01, C
11153,246121354,3,0.102197997,2905.608734,0.058866046,12,0.392662788,0.01, C
11154,246121354,4,0.102197997,2905.649613,0.058866046,12,0.389446163,0.01, C
11155,246121354,5,0.102197997,2905.588294,0.058866046,12,0.387604277,0.01, C
11156,246121367,2,9.829829897,2915.027109,2.051954368,12,0.040467859,-0.521570217, C
11157,246121594,2,0.102197997,2905.649676,0.058866046,12,0.071992769,0.01, C
11158,246121594,3,0.102197997,2905.588358,0.058866046,12,0.061338767,0.01, C
11159,246121594,4,0.102197997,2905.670116,0.058866046,12,0.063201301,0.01, C
11160,246121594,5,0.102197997,2905.608797,0.058866046,12,0.050849172,0.01, C
11161,246121619,2,0.102197997,2905.670097,0.058866046,12,0.186159275,0.01, C
11162,246121619,3,0.102197997,2905.588339,0.058866046,12,0.182299921,0.01, C
11163,246121619,4,0.102197997,2905.629218,0.058866046,12,0.171694723,0.01, C
11164,246121619,5,0.102197997,2905.608779,0.058866046,12,0.17102338,0.01, C
11165,246121619,6,21.1256318,2919.910788,1.287708226,12,0.027194533,0.645553188, C
11166,246121623,2,0.102197997,2905.670096,0.058866046,12,0.537872122,0.01, C
11167,246121623,3,0.102197997,2905.629217,0.058866046,12,0.542318908,0.01, C
11168,246121623,4,0.102197997,2905.608777,0.058866046,12,0.538433444,0.01, C
11169,246121623,5,0.102197997,2905.649656,0.058866046,12,0.514527973,0.01, C
11170,246121767,2,26.71684116,2930.754211,6.629742237,12,0.373579217,-0.318211716, C
11171,246121767,3,26.4120766,2931.024012,5.006187479,12,0.200699315,-0.009770935, C
11172,246121767,4,28.50792202,2908.898376,2.150382671,12,0.462964156,1.196755689, C
11173,246121767,5,9.759625454,2915.161144,1.297103043,12,0.114286947,-0.471757428, C
11174,246121900,2,0.102197997,2905.588289,0.058866046,12,0.038853622,0.01, C
11175,246121900,3,0.10212411,2905.674068,0.058823487,12,0.037046007,0.01, C
11176,246121900,4,0.102197997,2905.629168,0.058866046,12,0.036859584,0.01, C
11177,246121900,5,0.102197997,2905.608729,0.058866046,12,0.033592937,0.01, C
11178,246121903,2,0.122632869,2905.60721,0.070636532,12,0.020521556,0.01, C
11179,246121903,3,0.122632869,2905.586362,0.141273065,12,0.019086967,0.01, C
11180,246121903,4,0.122554354,2905.676647,0.070591308,12,0.020952952,0.01, C
11181,246121903,5,0.122632869,2905.627642,0.070636532,12,0.019929542,0.01, C
11182,246121903,6,0.122632869,2905.668111,0.141273065,12,0.015252047,0.01, C
11183,246122256,2,37.75815899,2942.133,1.607355312,12,0.68983605,0.034796732, C
11184,246122256,3,23.53676925,2915.663923,0.260966891,12,1.642792191,-0.018190543, C
11185,246122295,2,0.122538671,2905.61672,0.070582274,12,0.054591539,0.01, C
11186,246122319,2,0.102197997,2905.649675,0.058866046,12,0.141773082,0.01, C
11187,246122319,3,0.102197997,2905.608796,0.058866046,12,0.145110277,0.01, C
11188,246122319,4,0.102197997,2905.588356,0.058866046,12,0.133099302,0.01, C
11189,246122319,5,0.102197997,2905.670114,0.058866046,12,0.136981748,0.01, C
11190,246122368,2,0.102185674,2905.670341,0.058858948,12,0.050261817,0.01, C
11191,246122368,3,0.143073544,2905.665853,0.082410361,12,0.06088428,0.01, C
11192,246122368,4,0.102185674,2905.649904,0.058858948,12,0.043245326,0.01, C
11193,246122914,2,0.10212411,2905.65368,0.058823487,12,0.039963308,0.01, C
11194,246122914,3,0.10212411,2905.674104,0.058823487,12,0.039465177,0.01, C
11195,246122914,4,0.10212411,2905.592405,0.058823487,12,0.038133497,0.01, C
11196,246122914,5,0.10212411,2905.633255,0.058823487,12,0.033660568,0.01, C
11197,246122962,2,37.72491136,2942.142454,2.100565619,12,0.175515347,-0.003557793, C
11198,246122962,3,17.49664934,2921.735882,1.620683613,12,0.105280711,-0.01038488, C
